User_ID,Login_Time,File_Access,USB_Usage,Network_Traffic_MB,Anomaly Label
10160,2:00 PM,737,No,58,0
10161,2:00 PM,944,Yes,425,1
10162,2:00 PM,508,Yes,721,1
10163,6:00 AM,381,No,333,0
10164,2:00 PM,769,Yes,790,1
10165,10:00 PM,593,Yes,676,1
10166,2:00 PM,626,Yes,152,1
10167,2:00 PM,362,No,423,0
10168,2:00 PM,832,No,226,0
10169,2:00 PM,912,No,105,0
10170,2:00 PM,289,No,368,0
10171,2:00 PM,377,No,436,0
10172,2:00 PM,481,No,725,0
10173,2:00 PM,639,No,531,0
10174,2:00 PM,871,No,895,0
10175,2:00 PM,735,No,652,0
10176,6:00 AM,59,Yes,12,1
10177,2:00 PM,624,No,829,0
10178,2:00 PM,106,No,467,0
10179,2:00 PM,414,No,663,0
10180,6:00 AM,912,No,256,0
10181,10:00 PM,365,No,918,0
10182,6:00 AM,642,Yes,415,1
10183,6:00 AM,833,Yes,921,1
10184,2:00 PM,730,Yes,425,1
10185,6:00 AM,702,Yes,97,1
10186,6:00 AM,536,No,604,0
10187,6:00 AM,10,No,930,0
10188,2:00 PM,946,Yes,354,1
10189,2:00 PM,54,Yes,601,1
10190,2:00 PM,504,Yes,171,1
10191,2:00 PM,542,No,189,0
10192,2:00 PM,389,Yes,903,1
10193,2:00 PM,250,Yes,905,1
10194,2:00 PM,882,No,555,0
10195,10:00 PM,538,Yes,553,1
10196,2:00 PM,368,Yes,417,1
10197,2:00 PM,755,No,621,0
10198,2:00 PM,680,No,423,0
10199,6:00 AM,19,No,154,0
10200,2:00 PM,667,Yes,881,1
10201,10:00 PM,415,No,566,0
10202,2:00 PM,696,Yes,445,1
10203,2:00 PM,46,Yes,458,1
10204,2:00 PM,320,Yes,717,1
10205,2:00 PM,52,No,213,0
10206,6:00 AM,136,No,526,0
10207,6:00 AM,119,No,51,0
10208,2:00 PM,584,No,485,0
10209,2:00 PM,850,Yes,643,1
10210,6:00 AM,62,No,435,0
10211,2:00 PM,614,No,592,0
10212,6:00 AM,654,No,454,0
10213,2:00 PM,384,No,269,0
10214,2:00 PM,916,Yes,508,1
10215,2:00 PM,533,No,124,0
10216,10:00 PM,451,Yes,166,1
10217,2:00 PM,340,No,216,0
10218,2:00 PM,177,No,743,0
10219,2:00 PM,800,No,428,0
10220,2:00 PM,201,No,617,0
10221,2:00 PM,273,Yes,292,1
10222,2:00 PM,484,Yes,523,1
10223,2:00 PM,615,Yes,135,1
10224,6:00 AM,274,No,552,0
10225,2:00 PM,862,Yes,436,1
10226,2:00 PM,652,Yes,437,1
10227,10:00 PM,174,Yes,894,1
10228,2:00 PM,538,Yes,198,1
10229,2:00 PM,519,Yes,638,1
10230,2:00 PM,796,No,854,0
10231,2:00 PM,100,Yes,456,1
10232,2:00 PM,601,Yes,568,1
10233,6:00 AM,758,Yes,653,1
10234,10:00 PM,259,Yes,245,1
10235,2:00 PM,302,Yes,379,1
10236,2:00 PM,571,No,386,0
10237,6:00 AM,914,No,905,0
10238,10:00 PM,202,Yes,565,1
10239,2:00 PM,183,No,807,0
10240,2:00 PM,994,Yes,127,1
10241,10:00 PM,998,No,838,0
10242,2:00 PM,945,No,953,0
10243,2:00 PM,487,Yes,603,1
10244,2:00 PM,730,No,770,0
10245,10:00 PM,367,Yes,999,1
10246,2:00 PM,536,Yes,735,1
10247,2:00 PM,143,No,949,0
10248,2:00 PM,915,Yes,522,1
10249,2:00 PM,762,No,593,0
10250,2:00 PM,413,No,701,0
10251,6:00 AM,367,Yes,547,1
10252,10:00 PM,605,No,643,0
10253,6:00 AM,502,Yes,11,1
10254,2:00 PM,545,No,50,0
10255,2:00 PM,118,No,70,0
10256,2:00 PM,245,No,531,0
10257,2:00 PM,496,Yes,134,1
10258,2:00 PM,982,Yes,504,1
10259,2:00 PM,502,Yes,341,1
10260,2:00 PM,29,No,322,0
10261,10:00 PM,657,Yes,971,1
10262,10:00 PM,601,Yes,475,1
10263,10:00 PM,279,Yes,617,1
10264,2:00 PM,350,No,46,0
10265,2:00 PM,753,Yes,148,1
10266,10:00 PM,22,Yes,643,1
10267,2:00 PM,916,No,770,0
10268,2:00 PM,62,Yes,127,1
10269,2:00 PM,419,No,750,0
10270,2:00 PM,929,No,19,0
10271,2:00 PM,672,Yes,89,1
10272,2:00 PM,386,Yes,953,1
10273,2:00 PM,56,No,167,0
10274,2:00 PM,580,No,383,0
10275,10:00 PM,560,Yes,111,1
10276,10:00 PM,188,No,646,0
10277,2:00 PM,550,No,4,0
10278,2:00 PM,817,Yes,194,1
10279,6:00 AM,984,No,426,0
10280,6:00 AM,206,Yes,814,1
10281,2:00 PM,132,Yes,573,1
10282,10:00 PM,415,No,255,0
10283,2:00 PM,27,Yes,803,1
10284,6:00 AM,11,Yes,461,1
10285,2:00 PM,788,Yes,372,1
10286,6:00 AM,388,No,369,0
10287,2:00 PM,893,Yes,7,1
10288,10:00 PM,779,No,373,0
10289,10:00 PM,116,Yes,351,1
10290,2:00 PM,626,No,876,0
10291,2:00 PM,141,No,39,0
10292,6:00 AM,265,Yes,937,1
10293,2:00 PM,252,No,931,0
10294,6:00 AM,744,Yes,441,1
10295,6:00 AM,750,Yes,758,1
10296,2:00 PM,480,Yes,849,1
10297,10:00 PM,389,No,649,0
10298,2:00 PM,252,Yes,469,1
10299,2:00 PM,979,Yes,588,1
10300,2:00 PM,175,No,629,0
10301,2:00 PM,404,No,608,0
10302,6:00 AM,446,Yes,967,1
10303,2:00 PM,494,No,148,0
10304,10:00 PM,731,Yes,808,1
10305,2:00 PM,858,No,513,0
10306,2:00 PM,623,Yes,32,1
10307,10:00 PM,913,Yes,201,1
10308,2:00 PM,277,No,991,0
10309,10:00 PM,304,No,21,0
10310,10:00 PM,603,No,761,0
10311,2:00 PM,501,Yes,490,1
10312,2:00 PM,891,No,495,0
10313,2:00 PM,19,Yes,709,1
10314,2:00 PM,872,Yes,751,1
10315,2:00 PM,425,No,836,0
10316,6:00 AM,373,Yes,707,1
10317,2:00 PM,731,Yes,735,1
10318,2:00 PM,254,Yes,661,1
10319,10:00 PM,698,Yes,74,1
10320,2:00 PM,795,Yes,992,1
10321,10:00 PM,440,Yes,283,1
10322,2:00 PM,907,Yes,398,1
10323,2:00 PM,62,Yes,395,1
10324,2:00 PM,640,Yes,475,1
10325,2:00 PM,748,No,591,0
10326,2:00 PM,913,Yes,647,1
10327,2:00 PM,865,Yes,503,1
10328,2:00 PM,288,Yes,818,1
10329,2:00 PM,70,No,209,0
10330,2:00 PM,674,No,145,0
10331,10:00 PM,353,No,817,0
10332,2:00 PM,710,Yes,820,1
10333,2:00 PM,175,Yes,157,1
10334,2:00 PM,919,No,265,0
10335,6:00 AM,590,Yes,507,1
10336,10:00 PM,439,Yes,622,1
10337,2:00 PM,953,No,474,0
10338,2:00 PM,382,Yes,446,1
10339,2:00 PM,932,No,153,0
10340,10:00 PM,699,Yes,68,1
10341,2:00 PM,996,Yes,108,1
10342,2:00 PM,782,Yes,173,1
10343,2:00 PM,791,No,890,0
10344,2:00 PM,490,No,395,0
10345,10:00 PM,492,Yes,756,1
10346,6:00 AM,767,Yes,58,1
10347,6:00 AM,649,No,784,0
10348,6:00 AM,76,Yes,102,1
10349,2:00 PM,898,No,180,0
10350,2:00 PM,18,No,635,0
10351,2:00 PM,772,No,685,0
10352,10:00 PM,187,No,715,0
10353,2:00 PM,642,Yes,815,1
10354,10:00 PM,916,Yes,395,1
10355,10:00 PM,131,Yes,757,1
10356,2:00 PM,583,No,279,0
10357,2:00 PM,699,No,683,0
10358,10:00 PM,404,Yes,461,1
10359,2:00 PM,168,No,741,0
10360,2:00 PM,486,Yes,976,1
10361,10:00 PM,541,Yes,102,1
10362,10:00 PM,400,Yes,650,1
10363,2:00 PM,273,Yes,1,1
10364,2:00 PM,518,Yes,187,1
10365,6:00 AM,820,No,451,0
10366,2:00 PM,571,No,611,0
10367,2:00 PM,129,Yes,329,1
10368,2:00 PM,273,No,652,0
10369,2:00 PM,44,No,446,0
10370,2:00 PM,666,No,545,0
10371,6:00 AM,124,Yes,28,1
10372,10:00 PM,340,No,379,0
10373,10:00 PM,596,No,758,0
10374,2:00 PM,313,Yes,832,1
10375,2:00 PM,587,No,792,0
10376,2:00 PM,540,Yes,762,1
10377,6:00 AM,907,No,103,0
10378,2:00 PM,352,No,356,0
10379,2:00 PM,168,No,974,0
10380,6:00 AM,590,No,582,0
10381,2:00 PM,593,Yes,625,1
10382,2:00 PM,670,Yes,545,1
10383,2:00 PM,196,No,898,0
10384,2:00 PM,541,Yes,836,1
10385,2:00 PM,769,Yes,957,1
10386,10:00 PM,918,Yes,848,1
10387,2:00 PM,832,Yes,677,1
10388,2:00 PM,286,No,870,0
10389,10:00 PM,224,No,427,0
10390,2:00 PM,661,Yes,378,1
10391,10:00 PM,421,Yes,840,1
10392,2:00 PM,269,No,153,0
10393,2:00 PM,707,Yes,899,1
10394,6:00 AM,500,No,252,0
10395,2:00 PM,614,Yes,587,1
10396,6:00 AM,25,No,946,0
10397,6:00 AM,884,Yes,852,1
10398,10:00 PM,313,No,628,0
10399,2:00 PM,746,Yes,562,1
10400,10:00 PM,67,No,556,0
10401,2:00 PM,867,Yes,663,1
10402,2:00 PM,463,No,7,0
10403,2:00 PM,870,Yes,243,1
10404,2:00 PM,297,No,236,0
10405,2:00 PM,910,No,391,0
10406,10:00 PM,902,No,536,0
10407,2:00 PM,654,No,923,0
10408,10:00 PM,143,No,574,0
10409,6:00 AM,237,No,512,0
10410,10:00 PM,447,Yes,399,1
10411,6:00 AM,767,Yes,777,1
10412,2:00 PM,243,No,205,0
10413,2:00 PM,558,Yes,136,1
10414,2:00 PM,746,Yes,275,1
10415,2:00 PM,300,Yes,300,1
10416,2:00 PM,292,Yes,565,1
10417,10:00 PM,131,No,168,0
10418,2:00 PM,309,No,302,0
10419,10:00 PM,762,Yes,490,1
10420,2:00 PM,693,No,694,0
10421,2:00 PM,327,No,13,0
10422,6:00 AM,70,No,58,0
10423,2:00 PM,476,Yes,310,1
10424,10:00 PM,988,Yes,662,1
10425,6:00 AM,310,Yes,510,1
10426,2:00 PM,213,No,703,0
10427,2:00 PM,445,No,889,0
10428,2:00 PM,683,No,329,0
10429,2:00 PM,847,Yes,165,1
10430,10:00 PM,89,Yes,462,1
10431,10:00 PM,608,Yes,914,1
10432,10:00 PM,351,Yes,541,1
10433,2:00 PM,136,Yes,8,1
10434,2:00 PM,233,No,160,0
10435,2:00 PM,138,No,893,0
10436,2:00 PM,525,No,900,0
10437,6:00 AM,464,Yes,834,1
10438,6:00 AM,809,Yes,480,1
10439,2:00 PM,249,No,378,0
10440,2:00 PM,291,No,454,0
10441,2:00 PM,417,Yes,368,1
10442,6:00 AM,830,Yes,688,1
10443,10:00 PM,137,Yes,753,1
10444,2:00 PM,264,No,309,0
10445,6:00 AM,960,Yes,838,1
10446,2:00 PM,798,No,578,0
10447,2:00 PM,238,Yes,809,1
10448,2:00 PM,517,No,117,0
10449,6:00 AM,303,No,801,0
10450,2:00 PM,612,Yes,349,1
10451,2:00 PM,879,No,614,0
10452,10:00 PM,977,Yes,441,1
10453,2:00 PM,986,Yes,370,1
10454,2:00 PM,684,Yes,615,1
10455,2:00 PM,905,Yes,584,1
10456,6:00 AM,82,No,748,0
10457,2:00 PM,483,No,908,0
10458,2:00 PM,723,No,363,0
10459,2:00 PM,85,Yes,232,1
10460,10:00 PM,946,Yes,142,1
10461,6:00 AM,204,No,287,0
10462,2:00 PM,319,No,84,0
10463,2:00 PM,823,No,496,0
10464,6:00 AM,858,No,38,0
10465,10:00 PM,669,No,466,0
10466,10:00 PM,288,Yes,976,1
10467,10:00 PM,87,No,436,0
10468,2:00 PM,722,No,714,0
10469,2:00 PM,622,No,654,0
10470,2:00 PM,903,Yes,970,1
10471,2:00 PM,139,Yes,682,1
10472,2:00 PM,389,Yes,268,1
10473,6:00 AM,610,Yes,529,1
10474,2:00 PM,362,Yes,251,1
10475,10:00 PM,642,Yes,539,1
10476,10:00 PM,758,No,261,0
10477,2:00 PM,500,No,394,0
10478,2:00 PM,221,No,883,0
10479,2:00 PM,40,No,452,0
10480,2:00 PM,508,No,89,0
10481,6:00 AM,200,Yes,375,1
10482,6:00 AM,48,No,66,0
10483,6:00 AM,576,No,8,0
10484,2:00 PM,862,Yes,653,1
10485,10:00 PM,323,No,608,0
10486,2:00 PM,320,Yes,431,1
10487,10:00 PM,240,No,765,0
10488,2:00 PM,623,No,772,0
10489,2:00 PM,510,Yes,30,1
10490,2:00 PM,409,No,755,0
10491,6:00 AM,900,No,797,0
10492,2:00 PM,596,Yes,604,1
10493,2:00 PM,138,No,332,0
10494,6:00 AM,75,Yes,930,1
10495,2:00 PM,755,No,209,0
10496,10:00 PM,75,Yes,747,1
10497,10:00 PM,909,No,170,0
10498,10:00 PM,782,No,234,0
10499,2:00 PM,147,No,82,0
10500,2:00 PM,60,No,399,0
10501,2:00 PM,631,No,695,0
10502,2:00 PM,694,Yes,789,1
10503,2:00 PM,253,No,225,0
10504,2:00 PM,384,Yes,538,1
10505,2:00 PM,439,Yes,214,1
10506,10:00 PM,812,No,946,0
10507,10:00 PM,381,Yes,37,1
10508,2:00 PM,791,Yes,398,1
10509,10:00 PM,63,No,694,0
10510,2:00 PM,193,No,310,0
10511,2:00 PM,337,No,441,0
10512,2:00 PM,244,No,53,0
10513,2:00 PM,955,Yes,548,1
10514,2:00 PM,607,Yes,924,1
10515,2:00 PM,171,No,72,0
10516,10:00 PM,991,No,770,0
10517,2:00 PM,802,Yes,255,1
10518,10:00 PM,918,No,910,0
10519,2:00 PM,117,No,643,0
10520,2:00 PM,586,No,29,0
10521,2:00 PM,328,No,506,0
10522,2:00 PM,259,Yes,317,1
10523,6:00 AM,462,Yes,293,1
10524,2:00 PM,715,Yes,240,1
10525,2:00 PM,568,No,739,0
10526,10:00 PM,137,No,825,0
10527,6:00 AM,650,Yes,488,1
10528,10:00 PM,165,Yes,97,1
10529,2:00 PM,689,Yes,421,1
10530,6:00 AM,352,No,741,0
10531,10:00 PM,554,Yes,486,1
10532,2:00 PM,156,Yes,266,1
10533,2:00 PM,995,No,178,0
10534,2:00 PM,957,Yes,910,1
10535,10:00 PM,350,No,847,0
10536,2:00 PM,80,Yes,131,1
10537,2:00 PM,306,Yes,572,1
10538,2:00 PM,474,Yes,915,1
10539,6:00 AM,26,No,42,0
10540,2:00 PM,631,Yes,275,1
10541,2:00 PM,925,Yes,912,1
10542,2:00 PM,839,Yes,308,1
10543,2:00 PM,176,Yes,944,1
10544,2:00 PM,561,No,377,0
10545,2:00 PM,256,Yes,681,1
10546,2:00 PM,241,No,844,0
10547,6:00 AM,916,Yes,571,1
10548,6:00 AM,992,Yes,263,1
10549,2:00 PM,177,No,309,0
10550,2:00 PM,115,No,148,0
10551,10:00 PM,654,Yes,470,1
10552,2:00 PM,913,No,580,0
10553,2:00 PM,52,Yes,234,1
10554,6:00 AM,534,No,978,0
10555,10:00 PM,932,No,3,0
10556,10:00 PM,586,Yes,796,1
10557,2:00 PM,723,No,848,0
10558,2:00 PM,456,No,100,0
10559,10:00 PM,910,Yes,306,1
10560,2:00 PM,124,Yes,305,1
10561,2:00 PM,423,Yes,774,1
10562,2:00 PM,499,Yes,928,1
10563,2:00 PM,811,No,472,0
10564,10:00 PM,412,No,152,0
10565,6:00 AM,238,No,937,0
10566,2:00 PM,864,Yes,602,1
10567,6:00 AM,860,Yes,698,1
10568,10:00 PM,421,No,321,0
10569,10:00 PM,742,Yes,517,1
10570,2:00 PM,942,Yes,729,1
10571,2:00 PM,684,Yes,17,1
10572,6:00 AM,762,Yes,575,1
10573,2:00 PM,775,Yes,193,1
10574,6:00 AM,586,No,692,0
10575,2:00 PM,233,No,938,0
10576,2:00 PM,423,No,103,0
10577,6:00 AM,388,Yes,444,1
10578,2:00 PM,105,Yes,826,1
10579,2:00 PM,327,No,614,0
10580,6:00 AM,760,Yes,219,1
10581,2:00 PM,426,Yes,780,1
10582,2:00 PM,375,Yes,861,1
10583,2:00 PM,811,No,689,0
10584,2:00 PM,363,Yes,263,1
10585,6:00 AM,467,No,935,0
10586,10:00 PM,841,No,923,0
10587,10:00 PM,774,Yes,216,1
10588,2:00 PM,658,Yes,76,1
10589,2:00 PM,469,No,578,0
10590,2:00 PM,698,No,969,0
10591,6:00 AM,250,Yes,431,1
10592,2:00 PM,857,Yes,161,1
10593,2:00 PM,730,No,791,0
10594,10:00 PM,114,Yes,184,1
10595,6:00 AM,375,Yes,145,1
10596,2:00 PM,469,No,411,0
10597,2:00 PM,698,No,735,0
10598,10:00 PM,370,Yes,990,1
10599,2:00 PM,875,No,667,0
10600,6:00 AM,621,Yes,601,1
10601,2:00 PM,711,No,851,0
10602,2:00 PM,876,No,418,0
10603,2:00 PM,644,Yes,208,1
10604,2:00 PM,684,Yes,343,1
10605,2:00 PM,503,Yes,340,1
10606,2:00 PM,54,No,737,0
10607,2:00 PM,738,No,860,0
10608,6:00 AM,461,Yes,315,1
10609,2:00 PM,884,No,894,0
10610,2:00 PM,804,No,631,0
10611,2:00 PM,50,Yes,421,1
10612,2:00 PM,401,No,903,0
10613,2:00 PM,948,Yes,779,1
10614,10:00 PM,924,No,808,0
10615,2:00 PM,902,Yes,861,1
10616,2:00 PM,218,No,166,0
10617,2:00 PM,775,Yes,80,1
10618,2:00 PM,545,Yes,287,1
10619,2:00 PM,199,Yes,821,1
10620,10:00 PM,820,No,103,0
10621,2:00 PM,910,No,87,0
10622,6:00 AM,992,Yes,327,1
10623,6:00 AM,380,No,923,0
10624,2:00 PM,35,No,5,0
10625,2:00 PM,368,Yes,774,1
10626,6:00 AM,519,No,224,0
10627,10:00 PM,892,Yes,325,1
10628,2:00 PM,168,Yes,495,1
10629,2:00 PM,14,No,645,0
10630,10:00 PM,453,Yes,696,1
10631,2:00 PM,516,Yes,953,1
10632,2:00 PM,656,Yes,666,1
10633,2:00 PM,770,No,954,0
10634,6:00 AM,191,Yes,273,1
10635,2:00 PM,161,Yes,985,1
10636,6:00 AM,397,No,104,0
10637,2:00 PM,904,Yes,282,1
10638,2:00 PM,644,No,318,0
10639,2:00 PM,794,No,53,0
10640,6:00 AM,287,Yes,952,1
10641,2:00 PM,527,Yes,993,1
10642,2:00 PM,825,No,789,0
10643,6:00 AM,139,Yes,225,1
10644,6:00 AM,91,Yes,525,1
10645,2:00 PM,554,Yes,932,1
10646,2:00 PM,250,No,931,0
10647,6:00 AM,636,Yes,421,1
10648,2:00 PM,286,No,921,0
10649,2:00 PM,549,Yes,922,1
10650,2:00 PM,416,No,886,0
10651,2:00 PM,494,Yes,945,1
10652,2:00 PM,102,No,978,0
10653,6:00 AM,49,No,564,0
10654,2:00 PM,914,No,916,0
10655,2:00 PM,848,Yes,452,1
10656,2:00 PM,536,Yes,502,1
10657,6:00 AM,400,Yes,247,1
10658,2:00 PM,116,No,265,0
10659,2:00 PM,35,No,55,0
10660,2:00 PM,492,Yes,642,1
10661,2:00 PM,524,Yes,324,1
10662,2:00 PM,650,Yes,322,1
10663,2:00 PM,868,Yes,568,1
10664,2:00 PM,269,Yes,66,1
10665,10:00 PM,939,No,829,0
10666,2:00 PM,65,No,420,0
10667,6:00 AM,594,Yes,232,1
10668,6:00 AM,281,Yes,647,1
10669,6:00 AM,259,Yes,559,1
10670,2:00 PM,623,No,371,0
10671,2:00 PM,231,No,344,0
10672,2:00 PM,28,No,185,0
10673,10:00 PM,127,Yes,140,1
10674,2:00 PM,665,No,875,0
10675,2:00 PM,372,Yes,917,1
10676,2:00 PM,595,Yes,853,1
10677,2:00 PM,85,Yes,140,1
10678,10:00 PM,297,No,327,0
10679,2:00 PM,367,Yes,570,1
10680,2:00 PM,891,Yes,410,1
10681,2:00 PM,122,Yes,980,1
10682,10:00 PM,559,Yes,581,1
10683,2:00 PM,584,No,434,0
10684,2:00 PM,162,Yes,932,1
10685,2:00 PM,943,Yes,137,1
10686,10:00 PM,883,Yes,606,1
10687,10:00 PM,157,No,38,0
10688,2:00 PM,60,No,365,0
10689,2:00 PM,471,Yes,256,1
10690,2:00 PM,26,Yes,596,1
10691,2:00 PM,117,No,78,0
10692,10:00 PM,197,No,145,0
10693,6:00 AM,443,Yes,545,1
10694,2:00 PM,3,No,895,0
10695,2:00 PM,123,Yes,726,1
10696,2:00 PM,315,Yes,739,1
10697,10:00 PM,655,Yes,151,1
10698,10:00 PM,103,Yes,367,1
10699,6:00 AM,39,No,470,0
10700,2:00 PM,858,Yes,320,1
10701,6:00 AM,787,No,597,0
10702,10:00 PM,722,No,458,0
10703,2:00 PM,228,Yes,953,1
10704,2:00 PM,360,No,385,0
10705,6:00 AM,72,Yes,57,1
10706,6:00 AM,858,Yes,58,1
10707,6:00 AM,970,No,487,0
10708,2:00 PM,449,No,317,0
10709,2:00 PM,662,No,811,0
10710,6:00 AM,3,No,100,0
10711,2:00 PM,907,Yes,782,1
10712,2:00 PM,198,Yes,664,1
10713,2:00 PM,52,Yes,236,1
10714,2:00 PM,559,No,97,0
10715,2:00 PM,434,No,772,0
10716,2:00 PM,730,Yes,949,1
10717,2:00 PM,278,Yes,26,1
10718,10:00 PM,675,No,505,0
10719,2:00 PM,108,No,883,0
10720,2:00 PM,10,Yes,196,1
10721,10:00 PM,974,Yes,85,1
10722,6:00 AM,320,No,11,0
10723,2:00 PM,456,Yes,567,1
10724,10:00 PM,604,Yes,922,1
10725,2:00 PM,970,No,949,0
10726,2:00 PM,972,No,939,0
10727,2:00 PM,207,No,45,0
10728,2:00 PM,441,No,839,0
10729,2:00 PM,324,Yes,543,1
10730,2:00 PM,465,No,260,0
10731,10:00 PM,485,Yes,377,1
10732,2:00 PM,60,Yes,973,1
10733,2:00 PM,502,No,723,0
10734,6:00 AM,74,Yes,652,1
10735,10:00 PM,126,Yes,551,1
10736,10:00 PM,100,No,469,0
10737,2:00 PM,596,No,804,0
10738,6:00 AM,997,Yes,694,1
10739,2:00 PM,851,Yes,563,1
10740,2:00 PM,189,No,209,0
10741,2:00 PM,15,Yes,354,1
10742,2:00 PM,313,No,627,0
10743,10:00 PM,530,Yes,595,1
10744,2:00 PM,115,No,727,0
10745,2:00 PM,927,No,382,0
10746,2:00 PM,667,Yes,321,1
10747,2:00 PM,763,No,43,0
10748,10:00 PM,107,Yes,19,1
10749,2:00 PM,402,Yes,817,1
10750,2:00 PM,816,Yes,230,1
10751,10:00 PM,989,No,948,0
10752,2:00 PM,19,Yes,634,1
10753,2:00 PM,666,No,92,0
10754,10:00 PM,655,Yes,239,1
10755,2:00 PM,712,No,955,0
10756,2:00 PM,317,Yes,356,1
10757,2:00 PM,197,Yes,307,1
10758,2:00 PM,776,Yes,12,1
10759,10:00 PM,517,Yes,803,1
10760,2:00 PM,721,Yes,780,1
10761,2:00 PM,598,Yes,127,1
10762,2:00 PM,714,No,759,0
10763,6:00 AM,567,Yes,668,1
10764,6:00 AM,887,Yes,552,1
10765,2:00 PM,534,Yes,953,1
10766,2:00 PM,75,Yes,426,1
10767,10:00 PM,25,No,232,0
10768,2:00 PM,235,Yes,127,1
10769,10:00 PM,671,Yes,361,1
10770,2:00 PM,200,Yes,195,1
10771,6:00 AM,328,Yes,424,1
10772,2:00 PM,843,No,405,0
10773,2:00 PM,584,Yes,122,1
10774,2:00 PM,978,Yes,272,1
10775,2:00 PM,956,No,144,0
10776,2:00 PM,879,No,959,0
10777,2:00 PM,32,Yes,678,1
10778,10:00 PM,578,No,819,0
10779,2:00 PM,632,Yes,343,1
10780,2:00 PM,940,Yes,314,1
10781,6:00 AM,151,Yes,688,1
10782,10:00 PM,995,Yes,639,1
10783,6:00 AM,370,No,859,0
10784,10:00 PM,110,Yes,703,1
10785,2:00 PM,427,No,825,0
10786,2:00 PM,471,Yes,868,1
10787,2:00 PM,842,No,345,0
10788,2:00 PM,60,No,444,0
10789,6:00 AM,871,Yes,854,1
10790,2:00 PM,705,No,443,0
10791,6:00 AM,716,No,31,0
10792,2:00 PM,472,No,221,0
10793,2:00 PM,640,Yes,354,1
10794,2:00 PM,533,Yes,87,1
10795,2:00 PM,57,No,909,0
10796,6:00 AM,319,Yes,761,1
10797,2:00 PM,656,Yes,329,1
10798,2:00 PM,333,Yes,802,1
10799,2:00 PM,582,Yes,721,1
10800,2:00 PM,646,No,253,0
10801,2:00 PM,302,No,388,0
10802,2:00 PM,964,No,807,0
10803,2:00 PM,961,Yes,269,1
10804,2:00 PM,794,Yes,842,1
10805,6:00 AM,184,Yes,668,1
10806,10:00 PM,927,No,716,0
10807,2:00 PM,748,No,445,0
10808,2:00 PM,188,Yes,760,1
10809,2:00 PM,113,Yes,7,1
10810,2:00 PM,468,Yes,931,1
10811,6:00 AM,461,No,772,0
10812,6:00 AM,880,Yes,522,1
10813,2:00 PM,952,Yes,508,1
10814,2:00 PM,355,No,642,0
10815,2:00 PM,36,Yes,547,1
10816,2:00 PM,478,No,380,0
10817,2:00 PM,406,Yes,20,1
10818,10:00 PM,885,No,460,0
10819,6:00 AM,495,Yes,724,1
10820,2:00 PM,723,Yes,287,1
10821,6:00 AM,858,Yes,861,1
10822,10:00 PM,102,No,382,0
10823,6:00 AM,334,No,152,0
10824,2:00 PM,369,Yes,858,1
10825,2:00 PM,726,No,830,0
10826,2:00 PM,421,No,979,0
10827,10:00 PM,806,Yes,895,1
10828,2:00 PM,254,Yes,93,1
10829,6:00 AM,448,No,150,0
10830,2:00 PM,877,Yes,421,1
10831,2:00 PM,200,Yes,732,1
10832,10:00 PM,65,No,595,0
10833,2:00 PM,639,Yes,420,1
10834,2:00 PM,676,No,357,0
10835,10:00 PM,587,Yes,703,1
10836,2:00 PM,201,No,271,0
10837,2:00 PM,387,Yes,444,1
10838,6:00 AM,582,No,727,0
10839,10:00 PM,618,No,236,0
10840,2:00 PM,421,Yes,682,1
10841,2:00 PM,82,No,81,0
10842,2:00 PM,815,No,432,0
10843,2:00 PM,47,Yes,440,1
10844,2:00 PM,390,Yes,646,1
10845,6:00 AM,359,No,867,0
10846,2:00 PM,733,No,688,0
10847,2:00 PM,582,No,39,0
10848,2:00 PM,178,Yes,322,1
10849,6:00 AM,825,Yes,374,1
10850,2:00 PM,942,Yes,949,1
10851,6:00 AM,860,Yes,666,1
10852,2:00 PM,854,Yes,414,1
10853,6:00 AM,201,No,75,0
10854,10:00 PM,644,No,983,0
10855,2:00 PM,84,No,246,0
10856,2:00 PM,106,No,577,0
10857,10:00 PM,218,Yes,511,1
10858,2:00 PM,891,Yes,227,1
10859,10:00 PM,397,Yes,363,1
10860,6:00 AM,421,No,621,0
10861,6:00 AM,782,No,509,0
10862,2:00 PM,419,No,572,0
10863,2:00 PM,401,Yes,922,1
10864,2:00 PM,368,Yes,746,1
10865,2:00 PM,690,No,501,0
10866,2:00 PM,885,Yes,624,1
10867,2:00 PM,683,No,946,0
10868,2:00 PM,955,Yes,56,1
10869,10:00 PM,134,Yes,330,1
10870,10:00 PM,976,No,615,0
10871,2:00 PM,666,No,594,0
10872,2:00 PM,623,No,583,0
10873,2:00 PM,522,No,447,0
10874,10:00 PM,471,Yes,759,1
10875,2:00 PM,881,Yes,597,1
10876,2:00 PM,608,No,311,0
10877,10:00 PM,828,Yes,351,1
10878,2:00 PM,372,Yes,999,1
10879,2:00 PM,329,Yes,881,1
10880,2:00 PM,147,No,152,0
10881,2:00 PM,347,No,673,0
10882,10:00 PM,358,Yes,634,1
10883,6:00 AM,759,Yes,739,1
10884,2:00 PM,49,No,49,0
10885,10:00 PM,317,No,684,0
10886,2:00 PM,789,Yes,629,1
10887,6:00 AM,261,No,805,0
10888,6:00 AM,477,Yes,196,1
10889,2:00 PM,90,Yes,234,1
10890,2:00 PM,155,No,814,0
10891,10:00 PM,671,No,478,0
